Referencia,biblioteca_walk,biblioteca_bike,biblioteca_car,biblioteca_pt,centros_salud_walk,centros_salud_bike,centros_salud_car,centros_salud_pt,farmacia_walk,farmacia_bike,farmacia_car,farmacia_pt,hospital_walk,hospital_bike,hospital_car,hospital_pt
9095090,35,17,7,13,33,16,9,14,15,7,3,7,134,64,10,36
9095089,33,16,6,11,31,15,9,12,13,6,2,5,132,63,9,34
9295026,2,1,0,2,5,3,2,5,3,1,2,3,100,48,10,39
9295024,4,2,0,4,7,3,2,6,5,2,2,4,99,48,10,40
9295023,5,3,0,5,9,4,2,8,6,3,2,6,96,46,10,41
9295037,1,0,0,1,4,2,2,4,2,1,2,2,97,46,10,38
9295011,3,2,0,3,7,3,2,6,4,2,2,4,99,48,10,40
9295022,1,1,0,2,5,2,2,4,2,1,2,2,97,47,10,39
9295016,3,2,1,3,4,2,1,4,3,2,2,3,101,48,9,38
9294039,7,4,1,3,7,3,1,6,6,3,2,5,105,51,10,38
9094010,39,19,6,11,40,19,9,12,19,9,2,7,126,61,9,31
9195074,20,10,2,9,21,10,3,9,17,8,2,17,115,55,8,36
9294081,8,4,3,4,8,4,2,7,8,4,3,5,106,51,11,39
9294082,8,4,2,3,7,3,2,6,7,3,3,4,106,51,11,38
9294085,9,4,2,4,7,3,2,6,7,4,3,5,106,51,11,39
9294078,8,4,3,5,8,4,2,8,8,4,3,6,105,51,11,40
9294183,6,3,1,4,7,3,2,6,6,3,2,5,104,50,9,41
9295003,4,2,0,4,7,3,2,6,5,2,2,4,99,48,10,39
8396437,18,9,6,10,17,8,4,8,5,3,1,4,40,19,6,16
8288086,14,7,3,13,18,9,3,14,12,6,3,11,109,53,14,32
9493023,48,23,6,39,49,24,7,42,39,19,8,35,131,63,15,67
7372076,3,1,1,4,1,0,1,1,0,0,1,1,337,162,24,49
7372077,3,1,1,4,1,0,1,1,0,0,1,1,337,162,24,49
7372078,3,1,1,4,1,0,1,1,0,0,1,1,337,162,24,49
7372079,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372080,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372081,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372093,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372083,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372074,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372085,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372086,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,50
7372087,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,49
7372088,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,49
7372089,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,49
7372090,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,49
7372091,4,2,1,4,2,1,1,2,2,1,1,2,336,161,24,51
7372115,4,2,1,4,2,1,1,2,2,1,1,1,336,161,24,50
7372075,4,2,1,4,2,1,1,2,2,1,1,1,336,161,24,50
7372104,4,2,1,4,2,1,1,2,2,1,1,1,336,161,24,50
7372135,4,2,1,4,2,1,1,2,2,1,1,1,336,161,23,50
7372136,4,2,1,4,2,1,1,2,2,1,1,1,336,161,23,50
7372137,4,2,1,4,2,1,1,2,2,1,1,1,336,161,23,50
7372139,6,3,1,5,2,1,1,2,3,1,1,3,334,161,23,51
7372140,4,2,1,4,2,1,1,2,2,1,1,1,336,161,23,51
7372141,4,2,1,4,2,1,1,2,2,1,1,1,336,161,23,50
7372153,4,2,1,3,2,1,1,0,2,1,1,0,336,161,24,49
7372143,3,2,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372134,3,2,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372145,4,2,1,3,0,0,1,0,1,0,1,0,337,162,24,49
7372146,3,2,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372149,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372150,3,2,1,3,0,0,1,0,1,0,1,1,337,162,24,49
7372152,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372124,3,1,1,4,1,0,1,1,0,0,1,1,337,162,24,49
7372119,3,2,1,7,0,0,1,5,1,0,1,5,337,162,24,43
7372120,3,2,1,7,0,0,1,5,1,0,1,5,337,162,24,43
7372121,3,2,1,7,0,0,1,5,1,0,1,5,337,162,24,43
7372133,3,2,1,7,0,0,1,5,1,0,1,5,337,162,24,43
7372125,7,3,1,7,4,2,1,5,4,2,1,5,341,164,24,46
7372126,7,3,1,7,4,2,1,5,4,2,1,5,341,164,24,46
7372127,7,3,1,7,4,2,1,5,4,2,1,5,341,164,24,46
7372128,7,3,1,6,4,2,1,3,4,2,1,3,341,164,24,46
7372132,0,0,0,0,4,2,1,3,3,1,1,3,340,164,24,51
7372021,14,7,4,13,18,8,4,15,17,8,4,15,354,170,26,59
7372002,5,2,1,5,6,3,1,3,5,2,1,2,342,164,25,53
7372003,5,2,1,5,6,3,1,3,5,2,1,2,342,164,25,53
7372004,5,2,1,5,6,3,1,3,5,2,1,2,342,164,25,53
7372184,5,2,1,5,6,3,1,3,5,2,1,2,342,164,25,53
7372006,5,3,1,5,6,3,1,3,5,2,1,2,342,165,25,53
7372130,5,3,1,5,6,3,1,3,5,2,1,2,342,165,25,53
7372007,5,3,1,5,6,3,1,3,5,2,1,2,342,165,25,53
7372008,5,3,1,5,6,3,1,5,5,2,1,5,342,165,25,54
7372016,6,3,1,5,6,3,1,5,5,3,1,5,343,165,25,54
7372009,6,3,1,5,6,3,1,3,5,3,1,3,343,165,25,53
7372001,6,3,1,5,6,3,1,3,5,3,1,3,343,165,25,54
7372010,7,3,1,5,7,3,1,3,6,3,1,3,343,165,25,54
7372011,6,3,1,4,6,3,1,2,5,3,1,2,343,165,25,54
7372015,7,3,1,6,7,3,1,4,6,3,1,4,343,165,25,54
7372013,6,3,1,6,7,3,1,4,6,3,1,3,343,165,25,54
7372005,6,3,1,4,6,3,1,2,5,3,1,2,343,165,25,54
7372058,10,5,3,6,11,5,3,9,10,5,3,9,348,167,26,58
7372037,7,3,3,6,10,5,3,9,10,5,3,9,347,167,26,58
7372060,10,5,3,6,11,5,3,9,10,5,3,9,348,167,26,58
7372028,10,5,3,6,11,5,3,9,10,5,3,9,348,167,26,57
7372062,10,5,2,9,11,5,2,8,10,5,2,7,348,167,26,58
7372073,10,5,2,9,11,5,2,8,10,5,2,7,348,167,26,58
7372064,10,5,2,9,11,5,2,8,10,5,2,7,348,167,26,58
7372055,10,5,2,9,11,5,2,8,10,5,2,7,348,167,26,58
7472002,11,5,3,10,14,7,3,11,13,6,3,10,351,169,26,59
7471002,10,5,2,9,12,6,2,9,11,6,2,8,349,168,26,59
7373022,15,7,3,7,12,6,2,5,12,6,2,5,341,164,23,48
7373018,15,7,3,7,12,6,2,5,12,6,2,5,341,164,23,48
7372039,7,3,2,6,8,4,2,6,7,3,1,6,344,165,25,55
7372040,0,0,0,0,4,2,1,3,3,1,1,3,340,164,24,51
7372041,7,3,1,6,7,3,1,4,6,3,1,4,343,165,25,54
7272006,33,16,6,29,30,14,6,26,30,15,6,26,337,162,25,63
7372036,24,12,5,22,24,12,5,22,23,11,4,21,358,172,28,62
7372048,27,13,5,25,27,13,5,25,27,13,5,24,358,172,29,65
7471007,33,16,6,23,22,11,4,18,21,10,4,17,359,172,28,68
7372049,10,5,2,9,7,3,1,6,7,3,1,6,342,165,24,46
7272008,17,8,3,13,14,7,2,10,14,7,2,10,323,155,22,56
7372186,0,0,0,0,4,2,1,3,3,1,1,3,340,164,24,51
7372190,5,2,1,4,2,1,1,2,2,1,1,2,336,162,23,51
7372188,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,49
7372185,3,1,1,3,3,2,1,3,2,1,1,2,340,163,24,50
7372182,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372187,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372180,3,1,1,3,1,0,1,0,0,0,1,0,337,162,24,49
7372192,6,3,1,3,7,3,1,3,6,3,1,2,343,165,24,51
7372099,7,3,1,6,4,2,1,3,4,2,1,3,341,164,24,47
7372100,7,3,1,6,4,2,1,3,4,2,1,3,341,164,24,47
7471005,19,9,6,15,35,17,4,23,34,16,4,23,371,178,28,74
8296648,6,3,1,2,7,3,1,6,1,0,1,4,52,25,7,19
8589006,49,24,9,22,59,28,11,26,47,23,8,23,109,52,13,51
8491138,27,13,6,14,23,11,5,9,8,4,1,6,70,34,10,21
8491132,25,12,6,12,21,10,4,7,6,3,1,4,68,32,10,20
8491144,25,12,6,12,21,10,4,7,6,3,1,4,68,32,10,19
8491171,25,12,6,12,21,10,5,7,6,3,2,4,68,32,11,21
8491164,24,12,6,11,20,10,5,6,5,2,2,3,67,32,11,21
8291105,8,4,3,7,5,3,3,5,10,5,4,8,60,29,10,16
8290037,11,5,2,4,10,5,3,5,10,5,2,6,69,33,10,21
8291103,7,3,3,5,7,4,2,5,2,1,2,2,59,28,9,17
8390238,6,3,2,4,8,4,2,5,5,2,4,5,69,33,10,22
8390240,9,4,2,6,10,5,3,7,7,4,4,7,71,34,9,24
8589052,49,24,9,20,59,28,11,24,47,23,8,21,109,52,13,51
8291098,10,5,3,4,9,4,2,5,6,3,2,6,59,28,9,16
8291096,9,4,3,4,8,4,2,4,6,3,1,5,56,27,9,16
8291095,10,5,3,3,9,4,2,4,6,3,2,4,59,28,9,16
8291094,9,4,3,3,8,4,2,4,4,2,2,4,58,28,9,16
8688049,74,35,14,14,84,40,16,18,72,34,13,14,133,64,18,71
8291030,6,3,2,6,4,2,1,3,9,4,4,7,61,29,10,17
8291181,8,4,3,3,6,3,3,4,12,6,4,6,62,30,10,12
8590046,55,27,10,16,65,31,12,20,53,26,9,16,109,52,14,55
8688046,72,35,14,12,82,40,16,16,70,34,13,13,132,63,18,70
8390243,24,12,4,10,26,12,4,11,21,10,5,11,83,40,8,31
8391171,3,1,3,3,4,2,2,3,2,1,3,2,62,30,9,17
8391495,12,6,3,6,13,6,2,6,5,3,1,5,58,28,9,19
8291065,9,4,3,3,7,4,3,3,12,6,4,5,63,30,10,12
8590014,53,26,10,14,63,30,11,18,51,25,9,14,108,52,14,55
8590015,49,24,10,15,59,29,11,19,47,23,9,15,108,52,14,51
8589029,48,23,9,19,58,28,11,23,46,22,8,19,108,52,13,50
8291063,9,4,3,5,8,4,2,5,8,4,2,6,54,26,9,13
8390200,8,4,2,4,10,5,2,5,6,3,2,5,71,34,10,22
8391032,12,6,3,8,13,6,2,10,11,5,1,10,70,34,10,22
8291060,7,3,3,4,6,3,1,5,6,3,1,5,56,27,9,14
8390201,9,4,2,3,10,5,2,5,7,3,2,5,70,34,10,22
8390011,22,10,5,7,23,11,5,9,19,9,7,9,80,39,10,29
8589031,48,23,9,21,58,28,11,25,46,22,8,21,107,52,13,51
8291068,8,4,3,3,7,3,2,3,5,2,1,4,57,28,9,16
8391049,12,6,4,3,13,6,4,5,12,6,5,4,70,34,11,23
8589033,49,24,9,22,59,28,11,26,47,23,8,23,109,52,13,50
8589035,48,23,9,20,58,28,11,24,46,22,8,21,108,52,13,51
8491061,14,7,3,4,15,7,3,5,20,10,3,8,72,34,9,18
8290061,9,4,2,1,9,4,3,3,7,4,2,3,68,33,10,19
8290083,10,5,2,3,9,5,2,4,8,4,2,5,68,33,10,21
8491063,16,8,4,4,17,8,3,5,15,7,3,8,74,36,8,18
8391345,3,2,1,3,4,2,1,3,1,1,1,1,59,29,9,18
8291099,6,3,2,6,4,2,1,3,9,4,4,7,61,29,10,17
8291137,6,3,2,6,4,2,2,3,9,4,3,7,61,29,8,17
8291151,5,2,2,6,3,1,2,3,8,4,3,7,62,30,8,17
8290086,10,5,2,3,9,5,2,4,8,4,2,5,68,33,10,21
8391370,5,2,2,2,5,2,1,1,3,1,1,3,58,28,9,15
8390004,13,6,4,4,15,7,3,6,10,5,5,5,72,35,8,24
8491084,16,8,4,3,17,8,3,5,15,7,3,7,74,36,8,24
8491059,17,8,4,5,18,9,4,6,15,7,2,8,75,36,8,27
8590033,44,21,8,20,54,26,10,24,42,20,7,20,104,50,13,47
8589042,49,24,9,21,59,29,11,25,47,23,8,21,109,52,13,51
8390205,12,6,2,4,12,6,2,5,10,5,2,5,71,34,10,22
8290057,10,5,2,2,10,5,2,3,8,4,1,3,69,33,9,20
8290058,11,5,2,2,10,5,2,4,9,4,1,4,69,33,9,21
8290129,12,6,2,4,12,6,2,5,10,5,2,5,71,34,9,22
8290130,12,6,2,4,12,6,2,5,10,5,2,5,71,34,9,22
8291159,5,2,2,5,3,1,1,3,8,4,4,6,62,30,10,17
8291145,5,2,2,5,3,1,1,3,8,4,4,6,62,30,10,17
8291152,5,2,2,5,3,1,1,3,8,4,4,6,62,30,10,17
8290131,13,6,2,5,13,6,2,6,11,5,2,6,72,34,9,22
8291153,5,2,2,5,3,1,1,3,8,4,4,6,62,30,10,17
8291154,5,2,2,5,3,1,1,3,8,4,4,6,62,30,10,17
8291155,9,4,3,7,10,5,2,6,4,2,2,4,59,28,9,16
8290053,12,6,2,3,11,5,2,4,10,5,1,5,70,34,9,22
8590030,44,21,8,20,54,26,10,24,42,20,7,20,104,50,13,47
8290126,10,5,2,7,8,4,3,8,8,4,2,8,65,31,9,16
8391348,10,5,3,3,10,5,2,5,3,1,1,2,62,30,10,22
8391184,7,4,3,3,8,4,2,5,0,0,1,0,60,29,10,19
8391182,15,7,4,5,16,8,3,6,4,2,1,3,63,30,9,19
8391198,15,7,4,5,16,8,3,6,2,1,1,3,63,30,9,18
8591044,16,8,3,5,26,13,5,8,14,7,2,5,76,36,8,24
8391378,5,2,2,2,5,2,1,1,3,1,1,3,58,28,9,15
8391178,15,7,4,4,16,8,3,5,2,1,1,2,63,30,9,18
8391179,15,7,4,4,16,8,3,5,2,1,1,2,63,30,9,18
8491104,19,9,4,9,20,10,3,10,8,4,1,7,69,33,9,18
8491112,19,9,4,9,20,10,3,10,8,4,1,7,69,33,9,18
8491102,15,7,4,4,16,8,3,5,2,1,1,2,63,30,9,18
8491049,16,8,4,5,17,8,3,6,3,1,1,2,64,31,9,19
8290027,11,5,2,3,11,5,2,4,9,4,1,4,70,33,9,21
8391356,9,4,3,3,10,5,2,4,2,1,1,2,61,29,10,20
8391360,8,4,2,6,8,4,2,5,1,1,2,1,57,27,10,19
8290022,13,6,2,6,12,6,3,7,11,5,2,7,71,34,10,22
8491025,16,7,3,6,26,12,6,10,14,7,2,6,75,36,8,23
8391176,3,2,5,3,5,3,4,5,1,0,4,1,64,31,12,19
8391185,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8491016,16,8,3,4,26,13,5,7,14,7,2,3,76,36,7,23
8390072,16,8,4,5,18,9,4,6,13,6,5,6,75,36,8,25
8389038,26,13,7,20,28,13,7,21,25,12,9,22,89,43,12,38
8290018,13,6,3,6,12,6,3,7,11,5,2,7,71,34,10,22
8389037,26,13,7,21,28,13,7,22,25,12,9,23,89,43,12,39
8491026,16,8,3,5,26,12,5,8,14,7,2,4,76,36,7,23
8491030,17,8,3,4,27,13,5,7,15,7,2,3,76,37,7,22
8390079,7,4,2,6,9,4,2,8,6,3,4,6,70,34,10,22
8491027,17,8,3,4,27,13,5,8,15,7,2,4,76,37,7,22
8389033,25,12,7,20,27,13,7,21,24,12,9,22,88,42,12,38
8390068,7,4,2,6,9,4,2,8,6,3,4,6,70,34,10,22
8290030,9,5,2,1,9,4,3,3,8,4,2,3,68,33,10,16
8290041,9,4,2,2,9,4,3,3,7,4,2,4,68,33,10,19
8390209,9,4,2,3,10,5,2,5,7,3,2,5,70,34,10,22
8389028,26,13,7,21,28,13,7,22,25,12,9,23,89,43,12,39
8389040,29,14,7,19,30,15,7,20,28,13,9,21,91,44,12,39
8291160,13,6,4,4,12,6,2,4,10,5,2,5,52,25,10,14
8389039,20,10,7,16,22,10,7,18,19,9,9,17,83,40,12,34
8390076,20,10,4,6,22,11,4,8,17,8,5,8,79,38,8,28
8390075,18,8,4,3,19,9,4,5,14,7,5,5,76,37,8,25
8390091,8,4,2,4,10,5,2,5,7,3,1,5,71,34,10,22
8390033,10,5,2,6,11,5,3,8,8,4,4,8,72,35,10,25
8491020,20,9,4,10,20,10,3,11,9,4,2,8,70,34,8,24
8390032,10,5,2,6,11,5,3,8,8,4,4,8,72,35,10,23
8291126,13,6,4,4,12,6,2,4,10,5,2,5,52,25,10,13
8391005,12,6,3,3,13,6,3,5,12,6,2,4,70,34,8,23
8390024,9,5,3,6,11,5,3,8,8,4,4,7,72,35,10,25
8391455,9,4,4,4,10,5,4,6,5,2,5,4,67,32,9,19
8390142,5,2,5,5,6,3,4,6,3,2,1,3,67,32,12,20
8390145,6,3,2,5,7,4,2,6,5,2,3,4,68,33,10,21
8390037,7,3,2,4,8,4,2,5,5,2,1,4,69,33,10,22
8391260,3,1,5,2,5,2,4,4,0,0,1,0,64,31,12,19
8391101,2,1,5,2,4,2,4,4,0,0,1,0,65,31,12,19
8391103,4,2,4,4,6,3,4,5,1,1,5,1,65,31,9,19
8391166,3,2,2,3,2,1,2,2,2,1,1,1,65,31,9,18
8391243,12,6,4,7,13,6,3,6,6,3,2,6,53,25,9,16
8391245,12,6,4,7,13,6,3,6,6,3,2,6,53,26,9,16
8391137,3,1,0,3,4,2,1,4,3,1,3,2,63,30,10,18
8391197,11,5,3,6,12,6,3,5,5,3,1,5,52,25,8,15
8391136,3,1,5,3,4,2,3,4,3,1,7,2,63,30,12,18
8491131,25,12,6,12,21,10,4,7,6,3,1,4,68,32,10,20
8491120,25,12,6,12,21,10,4,7,6,3,1,4,68,32,10,19
8391199,11,5,3,6,12,6,3,5,6,3,1,5,52,25,8,15
8591043,16,8,3,5,26,13,5,8,14,7,2,5,76,36,8,24
8291034,9,4,3,7,7,4,3,4,12,6,4,8,63,30,10,16
8391130,4,2,5,4,6,3,3,5,0,0,1,0,64,31,12,18
8391129,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,18
8391147,3,1,5,3,5,2,4,4,0,0,1,0,64,31,12,19
8292019,23,11,5,5,22,11,5,5,20,10,5,6,40,19,6,10
8391128,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391127,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391126,3,2,5,3,5,3,4,5,1,0,3,1,64,31,12,19
8292023,22,11,4,4,21,10,4,5,19,9,4,6,42,20,6,11
8292024,22,11,4,5,21,10,4,5,19,9,4,6,42,20,6,12
8292016,21,10,4,5,20,10,4,5,19,9,4,6,42,20,6,12
8391122,3,1,0,3,4,2,1,4,3,1,3,2,64,31,10,17
8391462,4,2,5,4,7,3,4,5,0,0,1,0,64,31,12,18
8391465,4,2,5,4,7,3,4,5,0,0,1,1,64,31,12,18
8390060,19,9,4,5,21,10,4,6,16,8,5,6,77,37,8,27
8391464,3,2,5,4,5,3,4,5,1,0,1,1,64,31,12,19
8391461,4,2,5,4,6,3,3,5,1,1,1,1,65,31,12,19
8391432,3,1,5,3,5,2,4,4,0,0,1,0,64,31,12,19
8391434,3,1,5,3,5,2,4,4,0,0,1,0,64,31,12,19
8391424,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391423,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391422,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391396,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8389019,29,14,7,16,31,15,7,18,28,13,9,18,90,43,12,38
8490031,61,29,9,16,43,20,7,15,48,23,8,17,99,48,12,42
8391458,4,2,6,4,7,3,4,6,2,1,1,2,66,32,13,20
8490030,56,27,9,16,38,18,7,15,43,21,8,17,94,45,12,42
8391444,2,1,5,2,4,2,4,4,0,0,1,0,65,31,12,19
8490026,54,26,9,13,40,19,7,12,45,22,8,14,97,47,12,44
8391468,2,1,5,2,4,2,4,4,0,0,1,0,65,31,12,19
8390129,5,2,1,5,6,3,2,6,3,1,1,3,67,32,10,20
8390136,6,3,2,5,8,4,2,6,5,2,3,3,69,33,10,20
8590018,51,25,9,11,61,29,11,15,49,24,8,11,105,50,13,50
8391332,2,1,5,2,4,2,4,4,0,0,1,0,65,31,12,19
8390175,8,4,2,4,9,4,2,5,6,3,1,5,70,34,10,21
8390177,8,4,2,6,9,4,2,8,6,3,2,5,70,34,10,23
8390178,8,4,2,5,10,5,3,6,7,3,4,6,71,34,10,23
8391228,13,6,3,6,14,7,3,7,11,5,1,7,64,31,9,19
8390192,13,6,3,3,14,7,3,5,10,5,4,4,71,34,8,24
8390194,16,8,4,5,18,9,4,7,13,6,5,7,75,36,8,25
8590042,52,25,9,13,62,30,11,17,50,24,9,13,107,51,13,50
8390156,14,7,4,4,16,8,3,6,11,5,5,5,73,35,8,24
8390157,14,7,4,4,16,8,3,5,11,5,5,5,73,35,8,25
8391216,8,4,3,3,9,4,2,5,0,0,1,0,59,29,10,19
8390158,14,7,4,4,16,8,3,5,11,5,5,5,73,35,8,25
8391233,7,3,2,4,7,4,2,5,2,1,1,1,58,28,10,19
8390173,17,8,4,4,19,9,4,6,14,7,5,5,75,36,9,24
8390162,17,8,4,6,19,9,4,8,14,7,5,7,75,36,9,24
8391211,9,4,3,3,10,5,2,5,2,1,1,2,61,29,10,20
8390169,16,8,4,5,18,9,4,7,13,6,5,7,75,36,8,25
8391212,9,4,3,3,10,5,2,4,2,1,1,2,61,29,10,20
8391334,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391336,3,1,5,3,5,2,4,4,0,0,1,0,64,31,12,19
8391326,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8391217,6,3,3,4,7,3,2,5,1,1,1,1,60,29,10,17
8391340,3,2,5,3,5,3,4,5,1,0,1,1,64,31,12,19
8291086,5,3,2,4,4,2,2,3,4,2,1,3,63,30,8,16
8391220,8,4,3,4,9,4,2,5,1,1,1,2,60,29,10,20
8390218,17,8,4,4,19,9,4,5,14,7,5,5,76,36,8,25
8290043,4,2,1,1,4,2,2,2,3,1,1,2,64,31,9,17
8391222,7,4,3,3,8,4,2,4,0,0,1,1,60,29,10,19
8290054,6,3,1,3,6,3,2,4,5,2,1,4,65,31,9,17
8290067,7,3,2,4,6,3,2,5,6,3,1,5,65,31,9,18
8390030,7,3,2,4,8,4,2,5,5,2,1,4,69,33,10,22
8390048,7,3,2,4,8,4,2,5,5,2,1,4,69,33,10,21
8490018,22,10,5,7,23,11,5,9,19,9,7,9,80,39,10,29
8290051,8,4,2,2,10,5,2,4,6,3,2,4,69,33,9,19
8290050,6,3,2,4,8,4,2,6,4,2,1,4,69,33,9,22
8290049,6,3,2,4,8,4,2,6,4,2,1,4,69,33,9,22
8290048,6,3,2,4,8,4,2,6,4,2,1,4,69,33,9,22
8490016,31,15,7,16,33,16,6,18,38,18,6,20,90,43,11,40
8389006,29,14,7,16,31,15,7,18,28,13,9,18,90,43,12,38
8290095,8,4,2,4,7,3,2,5,6,3,1,5,65,31,9,18
8290096,8,4,2,4,7,3,2,5,6,3,1,6,66,32,9,19
8391114,5,2,2,3,6,3,2,4,3,2,4,3,63,30,10,17
8390039,7,3,2,4,8,4,2,5,5,2,1,4,69,33,10,22
8390224,21,10,5,7,23,11,5,8,18,9,7,8,79,38,10,29
8290117,8,4,2,4,7,3,2,5,6,3,1,6,66,32,9,19
8490039,31,15,7,16,33,16,6,18,38,18,6,20,90,43,11,34
8490032,31,15,7,16,33,16,6,18,38,18,6,20,90,43,11,35
8491097,15,7,4,6,25,12,5,9,13,6,5,6,75,36,7,24
8290113,7,3,2,3,6,3,2,4,5,2,1,5,64,31,9,17
8290114,6,3,1,3,5,2,2,3,4,2,1,4,64,31,9,16
8290115,6,3,1,3,5,2,2,3,4,2,1,4,64,31,9,16
8491106,16,8,3,7,26,12,5,10,14,7,2,6,75,36,8,24
8290081,8,4,2,4,7,3,2,5,6,3,1,6,66,32,9,19
8391073,2,1,1,2,3,1,1,3,1,0,1,1,62,30,9,17
8291112,4,2,1,3,2,1,2,2,2,1,1,2,63,30,9,16
8291111,4,2,1,3,2,1,2,2,2,1,1,2,63,30,9,16
8291110,4,2,1,3,2,1,2,2,2,1,1,2,63,30,9,16
8291109,5,2,1,3,3,2,2,2,3,2,1,2,62,30,9,16
8291050,5,2,1,4,3,2,2,3,3,2,1,3,62,30,9,15
8291049,5,3,2,4,4,2,2,4,4,2,1,4,63,30,8,16
8491115,17,8,3,4,27,13,5,7,15,7,2,4,76,37,7,23
8291165,5,2,2,5,3,1,2,3,8,4,3,6,62,30,8,17
8291134,5,3,2,4,4,2,1,4,4,2,2,4,63,30,10,16
8390066,7,3,2,4,8,4,2,5,5,2,1,4,69,33,10,22
8391268,7,3,2,6,6,3,1,5,6,3,1,5,65,31,9,17
8391271,7,3,1,6,6,3,2,5,6,3,1,5,65,31,9,17
8391249,3,1,2,3,2,1,1,2,5,2,1,4,62,30,9,17
8291136,8,4,2,5,6,3,2,6,11,5,3,8,63,30,9,13
8290075,7,3,2,4,6,3,2,5,5,3,1,5,65,31,9,18
8290076,7,3,2,4,6,3,2,4,5,3,1,5,65,31,9,18
8391150,3,1,1,2,4,2,1,3,2,1,1,2,62,30,9,17
8290077,7,3,2,4,6,3,2,4,5,3,1,5,65,31,9,16
8491094,16,8,3,3,26,12,5,7,14,7,2,3,75,36,7,22
8390152,6,3,1,4,8,4,2,6,4,2,1,4,69,33,10,22
8290100,8,4,2,4,7,3,2,5,6,3,1,6,66,32,9,19
8391105,6,3,3,3,7,3,2,4,5,2,1,4,63,30,10,17
8391279,12,6,3,5,13,6,3,5,5,3,1,4,59,28,9,18
8390065,6,3,2,4,8,4,2,5,5,2,1,5,69,33,10,22
8797073,4,2,1,4,3,1,1,3,81,39,14,26,140,67,17,31
8797059,4,2,1,4,3,1,1,3,52,25,8,19,140,67,17,31
8796100,4,2,1,3,1,1,1,1,2,1,1,2,87,42,12,23
8796098,4,2,1,3,1,1,1,1,2,1,1,2,87,42,12,23
8796084,4,2,1,3,1,1,1,1,2,1,1,2,87,42,12,23
8390051,10,5,2,6,11,5,3,8,8,4,4,8,72,35,10,23
8390180,7,3,2,4,8,4,2,5,5,3,4,5,69,33,10,22
8390188,7,3,2,4,8,4,2,6,5,3,4,5,69,33,10,22
8390147,7,4,2,4,9,4,2,5,6,3,4,5,70,34,10,22
8390187,7,3,2,4,8,4,2,6,5,3,3,5,69,33,10,22
5469023,28,14,5,11,22,11,5,7,22,11,2,8,29,14,3,13
5071088,7,3,2,6,70,34,10,16,7,3,2,6,109,53,9,29
5071011,8,4,2,7,71,34,10,17,8,4,2,7,111,53,9,29
5071092,8,4,2,7,70,34,10,17,7,4,2,7,109,53,9,30
5072029,3,1,1,3,65,31,10,14,2,1,1,2,112,54,10,27
5072134,2,1,1,2,65,31,10,17,2,1,1,2,116,56,10,30
5071087,9,4,2,8,72,35,10,18,9,4,2,8,105,51,9,31
5071076,9,4,2,8,72,35,10,18,9,4,2,8,111,53,9,31
5071089,12,6,2,8,75,36,10,18,12,6,2,8,108,52,9,31
5071079,9,4,2,8,72,35,10,18,9,4,2,8,111,53,9,32
5071078,11,5,2,10,73,35,10,19,10,5,2,9,104,50,9,32
3762001,25,12,4,11,25,12,4,9,24,11,4,6,120,58,12,36
3862094,8,4,2,7,8,4,2,7,6,3,2,6,103,50,12,36
3862009,8,4,2,7,8,4,2,7,6,3,2,6,103,50,12,36
3862008,9,4,2,8,7,4,1,7,6,3,1,5,102,49,12,36
3862028,13,6,2,9,13,6,2,7,11,5,2,5,108,52,12,35
3862076,13,6,2,9,13,6,2,7,11,5,2,4,108,52,12,36
3862077,13,6,2,9,13,6,2,7,11,5,2,5,108,52,12,34
